,Unnamed: 0,lat_centre,long_centre,num_venues,venue_iter,venue_id,venue_name,lat_venue,long_venue,category
103,103,64.14374285714285,-21.9066,23,6,5bd8b540b9a5a8002cb457dd,Fuego,64.1432,-21.914158999999998,Mexican Restaurant
131,131,64.15517142857144,-21.9546,7,4,5be2de393c858d002c1d4cc1,Lax Seafood & Bubbles,64.15425,-21.944805,Scandinavian Restaurant
36,36,64.13231428571429,-21.8826,9,7,5c00449851950e002c2c17f0,Vietexpress,64.132525,-21.883283,Vietnamese Restaurant
179,44,64.14600378647525,-21.9357495099148,39,31,5c38dc43121384002c0d2161,Systir,64.14712800000001,-21.932982,Scandinavian Restaurant
118,118,64.14374285714285,-21.9066,23,21,5c5986d58b98fd0039ca54e3,Pho Vietnamese,64.143238,-21.916058,Vietnamese Restaurant
128,128,64.15517142857144,-21.9546,7,1,5cc9ca74cabcff002c9d1751,Cubanos,64.154329,-21.944964000000002,Cuban Restaurant
38,38,64.13231428571429,-21.8586,4,0,5d288804605f26002313ff2e,Mandi,64.129524,-21.866251000000002,Middle Eastern Restaurant
114,114,64.14374285714285,-21.9066,23,17,5d6c04524d67cb0008373652,Chinese Flavour,64.14318,-21.913273,Chinese Restaurant
126,126,64.14374285714285,-21.7866,2,1,5d7155c5432d1e00089a6beb,Afghan Style,64.144512,-21.792151,Afghan Restaurant
133,133,64.15517142857144,-21.9546,7,6,5d9f2227f335180008f3f23c,Noodle Station,64.15270799999999,-21.949799,Noodle House
107,107,64.14374285714285,-21.9066,23,10,5e13231fa79853000862fbba,The Chinese Restaurant,64.146067,-21.899194,Chinese Restaurant
110,110,64.14374285714285,-21.9066,23,13,5e40076fd0c7fd0007450498,Til Sveita,64.14326,-21.914278,Scandinavian Restaurant
100,100,64.14374285714285,-21.9066,23,3,5ec59a1412d8100007e4ae71,Flame,64.144387,-21.907166,Asian Restaurant
31,31,64.13231428571429,-21.8826,9,2,5ec7f07f0ac2020008d1d811,Hraðlestin,64.132511,-21.872943,Indian Restaurant
183,48,64.14600378647525,-21.9357495099148,39,35,5ecac48ba823280008b87095,Duck & Rose,64.147537,-21.938847,French Restaurant
117,117,64.14374285714285,-21.9066,23,20,5efcd68b5c39c2000730e7f5,Gríska húsið,64.143192,-21.915799,Greek Restaurant
127,127,64.15517142857144,-21.9546,7,0,5f4631dddc700346ef913e3c,Vietnoodles,64.15323322612672,-21.950243711471558,Vietnamese Restaurant
