,lat_centre,long_centre,num_venues,venue_iter,venue_id,venue_name,lat_venue,long_venue,category
0,41.361290476190476,2.1000666666666667,26,0,4ec8feca30f8b09c0dc0a7f2,La Tagliatella,41.360988053853234,2.102435587069743,Italian Restaurant
1,41.361290476190476,2.1000666666666667,26,1,4c136d75b7b9c9285780a937,Casino del Centre,41.35986911656694,2.1018499286138574,Cultural Center
2,41.361290476190476,2.1000666666666667,26,2,4c77b61d947ca1cd6d1f4837,Brasería Cal Paco,41.35957791552451,2.0988435699978005,Mediterranean Restaurant
3,41.361290476190476,2.1000666666666667,26,3,4ccc1bdb511b236a1bd3eec9,La Bodega,41.360552179803875,2.102087146014372,Mediterranean Restaurant
4,41.361290476190476,2.1000666666666667,26,4,52c41605498ec64d3a8f9703,Restaurante Chino da shun feng,41.361026763916016,2.102478504180908,Asian Restaurant
5,41.361290476190476,2.1000666666666667,26,5,4e9051c1e5fa2c09eb48acba,Restaurante Rincon Gallego,41.36149636426408,2.098088264465332,Spanish Restaurant
6,41.361290476190476,2.1000666666666667,26,6,4c2a2724355cef3b27efcc56,La Maribel,41.36129177718528,2.0985370374755683,Mediterranean Restaurant
7,41.361290476190476,2.1000666666666667,26,7,563e5e8fcd106e704cc216b3,La Taperia,41.36085891723633,2.0975756645202637,Tapas Restaurant
8,41.361290476190476,2.1000666666666667,26,8,53a5e350498ea115343660c1,restaurante pizza la primavera,41.360895,2.097329,Italian Restaurant
9,41.361290476190476,2.1000666666666667,26,9,52e213a9498e4c4a7fcdcb19,Bon Caliu,41.36045837402344,2.1006007194519043,Tapas Restaurant
10,41.361290476190476,2.1000666666666667,26,10,4e15ebf6fa764fb14aebc120,5 Germans,41.36060769083838,2.1011793802602248,Tapas Restaurant
11,41.361290476190476,2.1000666666666667,26,11,52b1e99e498e7ca583d011e7,Bar × Variar,41.35964245656836,2.098206474894858,Bar
12,41.361290476190476,2.1000666666666667,26,12,4f907407e4b09decf971d57a,Tast & Vins,41.359163893978625,2.099157003480513,Tapas Restaurant
13,41.361290476190476,2.1000666666666667,26,13,51f434a1498e3d7f88b52a64,blanc negre,41.35940392669873,2.0993461639937014,Mediterranean Restaurant
14,41.361290476190476,2.1000666666666667,26,14,5061d354498e8f79e6cd3300,el Repartidor,41.3610067308728,2.1008462528630356,Chinese Restaurant
15,41.361290476190476,2.1000666666666667,26,15,57782089498e603fa9408aeb,Pico Fino,41.359264,2.0994189,Mediterranean Restaurant
16,41.361290476190476,2.1000666666666667,26,16,538a3196498e379b2c88c082,La Taverna de la Rambla,41.36184468913339,2.1009660286946397,Mediterranean Restaurant
17,41.361290476190476,2.1000666666666667,26,17,4df738f862845f605bb6226f,La Dehesa,41.36328476930711,2.1001636965201294,Tapas Restaurant
18,41.361290476190476,2.1000666666666667,26,18,53bc3a6e498e120dddf082b7,@lasmuns,41.363243,2.100282,Argentinian Restaurant
19,41.361290476190476,2.1000666666666667,26,19,4d0d240abe6d6ea80a6303b5,Cal Naré,41.360832831471,2.0976986588743234,Spanish Restaurant
20,41.361290476190476,2.1000666666666667,26,20,4ccd68c7ba79a1cdc04541cb,Torre Mayor,41.361819,2.101956,Spanish Restaurant
21,41.361290476190476,2.1000666666666667,26,21,5b17e423835c9a002cd9c626,Restaurant Xines Xiao Tao Ke,41.362354,2.1023123,Chinese Restaurant
22,41.361290476190476,2.1000666666666667,26,22,4eb759786c2590eb88e01fc8,Gado2 Ramah Lingkungan,41.359580993652344,2.099703788757324,Indonesian Restaurant
23,41.361290476190476,2.1000666666666667,26,23,54d51b3a498e2290e68b2c6e,Nippon,41.36050033569336,2.100870132446289,Japanese Restaurant
24,41.361290476190476,2.1000666666666667,26,24,4d59304dc88da1cd71353768,Ca Les Noies,41.35935981286617,2.099395447686611,Mediterranean Restaurant
25,41.361290476190476,2.1000666666666667,26,25,4bd1b4f4a8b3a593442b665f,Centre Catòlic L'Hospitalet,41.361546667425884,2.1012014141755273,Cultural Center
26,41.36355140552287,2.097074520988692,1,0,4e9051c1e5fa2c09eb48acba,Restaurante Rincon Gallego,41.36149636426408,2.098088264465332,Spanish Restaurant
27,41.35902954685808,2.097074520988692,22,0,4c77b61d947ca1cd6d1f4837,Brasería Cal Paco,41.35957791552451,2.0988435699978005,Mediterranean Restaurant
28,41.35902954685808,2.097074520988692,22,1,544ba11f498e56fb6bc7e2c5,A Fonte,41.35764694213867,2.098294258117676,Spanish Restaurant
29,41.35902954685808,2.097074520988692,22,2,563e5e8fcd106e704cc216b3,La Taperia,41.36085891723633,2.0975756645202637,Tapas Restaurant
30,41.35902954685808,2.097074520988692,22,3,53a5e350498ea115343660c1,restaurante pizza la primavera,41.360895,2.097329,Italian Restaurant
31,41.35902954685808,2.097074520988692,22,4,4dea3458d22da22d4ecc8538,Restaurante pato-uno,41.357051514218924,2.0977609378876454,Tapas Restaurant
32,41.35902954685808,2.097074520988692,22,5,5117af93e4b0a0448c3bbd99,Bar Plaza,41.359067,2.099052,Spanish Restaurant
33,41.35902954685808,2.097074520988692,22,6,52b1e99e498e7ca583d011e7,Bar × Variar,41.35964245656836,2.098206474894858,Bar
34,41.35902954685808,2.097074520988692,22,7,5171a08c498eac949ce4229d,Frankfurt Plaza,41.359107971191406,2.0991079807281494,Sandwich Place
35,41.35902954685808,2.097074520988692,22,8,4f907407e4b09decf971d57a,Tast & Vins,41.359163893978625,2.099157003480513,Tapas Restaurant
36,41.35902954685808,2.097074520988692,22,9,51f434a1498e3d7f88b52a64,blanc negre,41.35940392669873,2.0993461639937014,Mediterranean Restaurant
