,lat_centre,long_centre,num_venues,venue_iter,venue_id,venue_name,lat_venue,long_venue,category
0,48.205939070667604,16.375064621423412,5,0,56ae1ebe498e6a949d39ca58,junn,48.20548749351194,16.37517885997279,Japanese Restaurant
1,48.205939070667604,16.375064621423412,5,1,586a4abeda54ae618f8ac96a,Shoyu Ramen,48.20575305804129,16.375749070738998,Ramen Restaurant
2,48.205939070667604,16.375064621423412,5,2,4c580ecdb7a31b8d378a51da,Zu den 3 Hacken,48.206272,16.375912,Austrian Restaurant
3,48.205939070667604,16.375064621423412,5,3,4be9be23b3352d7f7e5a54d2,East To West,48.20542838041615,16.37521066329837,Chinese Restaurant
4,48.205939070667604,16.375064621423412,5,4,51bc709d498ec72abe6b4a0b,Expedit Van Feinsten,48.206785,16.374688,Italian Restaurant
5,48.2070695353338,16.373379753513415,8,0,4b22b214f964a520fd4b24e3,Gasthaus Pöschl,48.20662765655453,16.373761109422386,Austrian Restaurant
6,48.2070695353338,16.373379753513415,8,1,5b969384180b91002c56c9fd,Sura Korean,48.207054,16.37439,Korean Restaurant
7,48.2070695353338,16.373379753513415,8,2,5888a058e0adac60750cf07a,ristorantino da francesco,48.206185,16.373564,Italian Restaurant
8,48.2070695353338,16.373379753513415,8,3,4e4bcbff62e1ce23e579d54a,Hamama,48.20697792128243,16.3744487881129,Middle Eastern Restaurant
9,48.2070695353338,16.373379753513415,8,4,4e6a37937d8b143eb7004b26,Kyoto 한일식전문점,48.207069502322675,16.374323529129832,Korean Restaurant
10,48.2070695353338,16.373379753513415,8,5,5072c442e4b011218bea70d4,Mandarin,48.207202489043546,16.374069472205665,Asian Restaurant
11,48.2070695353338,16.373379753513415,8,6,509a5d40e4b02f8be1ddedb6,Osteria Restarant,48.20707954621632,16.372932916615326,Trattoria/Osteria
12,48.2070695353338,16.373379753513415,8,7,4c0146aed715c9284fd4fce3,Restaurant zum Mandarin,48.2072169,16.3741395,Chinese Restaurant
13,48.20480860600141,16.373379753513415,7,0,4cfa9f14c6cca35dc0778732,s’ Müllerbeisl,48.20421884728973,16.373968225547202,Gastropub
14,48.20480860600141,16.373379753513415,7,1,5cd94258da5ede002c067e83,Chinacy,48.204771,16.373029,Chinese Restaurant
15,48.20480860600141,16.373379753513415,7,2,4c2cfbac4e132d7ff6a59bdf,Restaurant zum Kellergwölb,48.204578594444875,16.374299972071057,Austrian Restaurant
16,48.20480860600141,16.373379753513415,7,3,4cfa3bc234c1a09381e93e0e,L'Osteria del Collio,48.2052638813383,16.37409790549184,Trattoria/Osteria
17,48.20480860600141,16.373379753513415,7,4,5203e3fa498ea4a4cc4dad48,seafood,48.20472293875458,16.373752057091984,Korean Restaurant
18,48.20480860600141,16.373379753513415,7,5,569d1f10498e5a25c54a980d,SKY,48.20465,16.372942,Austrian Restaurant
19,48.20480860600141,16.373379753513415,7,6,5616bdf5498ed90cc32f60f1,Blue kitchen,48.20461645279281,16.372897598823805,Austrian Restaurant
20,48.2070695353338,16.37674948933341,10,0,4d18d90dbb64224bd446ca65,Al Borgo,48.2066857427338,16.377436492029393,Italian Restaurant
21,48.2070695353338,16.37674948933341,10,1,4b058896f964a52026cf22e3,Da Capo,48.207842095015444,16.376276992721905,Italian Restaurant
22,48.2070695353338,16.37674948933341,10,2,55302a16498e0d57980d32e4,Porterhouse,48.20781180186655,16.37672589795811,Austrian Restaurant
23,48.2070695353338,16.37674948933341,10,3,4c587da412f0d13aca8d09ad,Pürstner,48.20697594404889,16.37652752457147,Austrian Restaurant
24,48.2070695353338,16.37674948933341,10,4,4b058895f964a52007cf22e3,Gulaschmuseum,48.20781349381503,16.376693942069313,Austrian Restaurant
25,48.2070695353338,16.37674948933341,10,5,5c79540bc03635002c806111,Ganko,48.20641,16.37702,Japanese Restaurant
26,48.2070695353338,16.37674948933341,10,6,5159d933e4b0d8c134af06ee,Santissimo,48.207802966584715,16.377264342683493,Italian Restaurant
27,48.2070695353338,16.37674948933341,10,7,59fcdde7acc5f50cfa840d8a,Bistrot Le Petit,48.20632,16.377064,French Restaurant
28,48.2070695353338,16.37674948933341,10,8,4bb1dd5bf964a5203da73ce3,Santo Spirito,48.20728160207155,16.375840069001065,Bar
29,48.2070695353338,16.37674948933341,10,9,59de7a84491be75244976e7b,Philigrano,48.206866,16.376325,Italian Restaurant
30,48.20480860600141,16.37674948933341,4,0,4b686560f964a520f4752be3,Champions Sports Bar & Restaurant,48.2046829177245,16.37762053177159,Sports Bar
31,48.20480860600141,16.37674948933341,4,1,4ef253dc0e015e413aeae77c,Sinohouse,48.20457623744855,16.375620258609526,Asian Restaurant
32,48.20480860600141,16.37674948933341,4,2,4d9034583bfef04d2ee1be86,Palais Cafe,48.204368,16.377229,Eastern European Restaurant
33,48.20480860600141,16.37674948933341,4,3,53dbebcf498e6a427f14476f,New Sichuan,48.204602,16.37562,Szechuan Restaurant
34,48.2082,16.371694736842105,16,0,4bc8a9000050b713c6dcba3b,Sparkys,48.20886374448985,16.3709326609466,American Restaurant
35,48.2082,16.371694736842105,16,1,4de9200ed4c0faa5644116da,Wienerwald Restaurant,48.20880475572399,16.37115151933018,Austrian Restaurant
36,48.2082,16.371694736842105,16,2,4bd186aba8b3a593cad2655f,Akakiko,48.20780431336044,16.372571281607915,Sushi Restaurant
37,48.2082,16.371694736842105,16,3,5363d4bd498e0de21138e4d4,Türkis,48.208736585698354,16.37155946992858,Turkish Restaurant
38,48.2082,16.371694736842105,16,4,4c790347bd346dcb02dcf3ef,Listaurant,48.2082303619416,16.370744705200195,Eastern European Restaurant
