"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Kenya","Czechia","Total","Total","Number","130"
"2019","Kenya","Czechia","Total","Males","Number","81"
"2019","Kenya","Czechia","Total","Females","Number","49"
"2019","Madagascar","Czechia","Total","Total","Number","26"
"2019","Madagascar","Czechia","Total","Males","Number","17"
"2019","Madagascar","Czechia","Total","Females","Number","9"
"2019","Mauritius","Czechia","Total","Total","Number","51"
"2019","Mauritius","Czechia","Total","Males","Number","34"
"2019","Mauritius","Czechia","Total","Females","Number","17"
"2019","Malawi","Czechia","Total","Total","Number","8"
"2019","Malawi","Czechia","Total","Males","Number","7"
"2019","Malawi","Czechia","Total","Females","Number","1"
"2019","Mozambique","Czechia","Total","Total","Number","20"
"2019","Mozambique","Czechia","Total","Males","Number","17"
"2019","Mozambique","Czechia","Total","Females","Number","3"
"2019","Rwanda","Czechia","Total","Total","Number","19"
"2019","Rwanda","Czechia","Total","Males","Number","12"
"2019","Rwanda","Czechia","Total","Females","Number","7"
"2019","Seychelles","Czechia","Total","Total","Number","6"
"2019","Seychelles","Czechia","Total","Males","Number","3"
"2019","Seychelles","Czechia","Total","Females","Number","3"
"2019","Somalia","Czechia","Total","Total","Number","17"
"2019","Somalia","Czechia","Total","Males","Number","10"
"2019","Somalia","Czechia","Total","Females","Number","7"
"2019","Tanzania","Czechia","Total","Total","Number","29"
"2019","Tanzania","Czechia","Total","Males","Number","17"
"2019","Tanzania","Czechia","Total","Females","Number","12"
"2019","Uganda","Czechia","Total","Total","Number","45"
"2019","Uganda","Czechia","Total","Males","Number","23"
"2019","Uganda","Czechia","Total","Females","Number","22"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","Czechia","Total","Total","Number",":"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","Czechia","Total","Males","Number",":"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","Czechia","Total","Females","Number",":"
"2019","Zambia","Czechia","Total","Total","Number","70"
"2019","Zambia","Czechia","Total","Males","Number","51"
"2019","Zambia","Czechia","Total","Females","Number","19"
"2019","Zimbabwe","Czechia","Total","Total","Number","109"
"2019","Zimbabwe","Czechia","Total","Males","Number","68"
"2019","Zimbabwe","Czechia","Total","Females","Number","41"
"2019","Algeria","Czechia","Total","Total","Number","756"
"2019","Algeria","Czechia","Total","Males","Number","633"
"2019","Algeria","Czechia","Total","Females","Number","123"
"2019","Egypt","Czechia","Total","Total","Number","1,074"
"2019","Egypt","Czechia","Total","Males","Number","914"
"2019","Egypt","Czechia","Total","Females","Number","160"
"2019","Western Sahara","Czechia","Total","Total","Number","0"
"2019","Western Sahara","Czechia","Total","Males","Number","0"
"2019","Western Sahara","Czechia","Total","Females","Number","0"
"2019","Libya","Czechia","Total","Total","Number","193"
"2019","Libya","Czechia","Total","Males","Number","140"
"2019","Libya","Czechia","Total","Females","Number","53"
"2019","Morocco","Czechia","Total","Total","Number","422"
"2019","Morocco","Czechia","Total","Males","Number","335"
"2019","Morocco","Czechia","Total","Females","Number","87"
"2019","Sudan","Czechia","Total","Total","Number","60"
"2019","Sudan","Czechia","Total","Males","Number","45"
"2019","Sudan","Czechia","Total","Females","Number","15"
"2019","South Sudan","Czechia","Total","Total","Number","0"
"2019","South Sudan","Czechia","Total","Males","Number","0"
"2019","South Sudan","Czechia","Total","Females","Number","0"
"2019","Tunisia","Czechia","Total","Total","Number","1,065"
"2019","Tunisia","Czechia","Total","Males","Number","962"
"2019","Tunisia","Czechia","Total","Females","Number","103"
"2019","Angola","Czechia","Total","Total","Number","152"
"2019","Angola","Czechia","Total","Males","Number","130"
"2019","Angola","Czechia","Total","Females","Number","22"
"2019","Democratic Republic of the Congo","Czechia","Total","Total","Number","86"
"2019","Democratic Republic of the Congo","Czechia","Total","Males","Number","56"
"2019","Democratic Republic of the Congo","Czechia","Total","Females","Number","30"
"2019","Central African Republic","Czechia","Total","Total","Number","0"
"2019","Central African Republic","Czechia","Total","Males","Number","0"
"2019","Central African Republic","Czechia","Total","Females","Number","0"
"2019","Congo","Czechia","Total","Total","Number","58"
"2019","Congo","Czechia","Total","Males","Number","41"
"2019","Congo","Czechia","Total","Females","Number","17"
"2019","Cameroon","Czechia","Total","Total","Number","124"
"2019","Cameroon","Czechia","Total","Males","Number","97"
"2019","Cameroon","Czechia","Total","Females","Number","27"
"2019","Gabon","Czechia","Total","Total","Number","11"
"2019","Gabon","Czechia","Total","Males","Number","6"
"2019","Gabon","Czechia","Total","Females","Number","5"
"2019","Equatorial Guinea","Czechia","Total","Total","Number","1"
"2019","Equatorial Guinea","Czechia","Total","Males","Number","1"
"2019","Equatorial Guinea","Czechia","Total","Females","Number","0"
"2019","São Tomé and Príncipe","Czechia","Total","Total","Number","1"
"2019","São Tomé and Príncipe","Czechia","Total","Males","Number","1"
"2019","São Tomé and Príncipe","Czechia","Total","Females","Number","0"
"2019","Chad","Czechia","Total","Total","Number","5"
"2019","Chad","Czechia","Total","Males","Number","4"
"2019","Chad","Czechia","Total","Females","Number","1"
"2019","Botswana","Czechia","Total","Total","Number","29"
"2019","Botswana","Czechia","Total","Males","Number","14"
"2019","Botswana","Czechia","Total","Females","Number","15"
"2019","Lesotho","Czechia","Total","Total","Number","1"
"2019","Lesotho","Czechia","Total","Males","Number","1"
"2019","Lesotho","Czechia","Total","Females","Number","0"
"2019","Namibia","Czechia","Total","Total","Number","35"
"2019","Namibia","Czechia","Total","Males","Number","16"
"2019","Namibia","Czechia","Total","Females","Number","19"
"2019","Eswatini","Czechia","Total","Total","Number","1"
"2019","Eswatini","Czechia","Total","Males","Number","0"
"2019","Eswatini","Czechia","Total","Females","Number","1"
"2019","South Africa","Czechia","Total","Total","Number","521"
"2019","South Africa","Czechia","Total","Males","Number","307"
"2019","South Africa","Czechia","Total","Females","Number","214"
"2019","Burkina Faso","Czechia","Total","Total","Number","17"
"2019","Burkina Faso","Czechia","Total","Males","Number","12"
"2019","Burkina Faso","Czechia","Total","Females","Number","5"
"2019","Benin","Czechia","Total","Total","Number","37"
"2019","Benin","Czechia","Total","Males","Number","25"
"2019","Benin","Czechia","Total","Females","Number","12"
"2019","Côte d'Ivoire","Czechia","Total","Total","Number","101"
"2019","Côte d'Ivoire","Czechia","Total","Males","Number","84"
"2019","Côte d'Ivoire","Czechia","Total","Females","Number","17"
"2019","Cabo Verde","Czechia","Total","Total","Number","17"
"2019","Cabo Verde","Czechia","Total","Males","Number","10"
"2019","Cabo Verde","Czechia","Total","Females","Number","7"
"2019","Ghana","Czechia","Total","Total","Number","401"
"2019","Ghana","Czechia","Total","Males","Number","321"
"2019","Ghana","Czechia","Total","Females","Number","80"
"2019","Gambia, The","Czechia","Total","Total","Number","13"
"2019","Gambia, The","Czechia","Total","Males","Number","13"
"2019","Gambia, The","Czechia","Total","Females","Number","0"
"2019","Guinea","Czechia","Total","Total","Number","75"
"2019","Guinea","Czechia","Total","Males","Number","58"
"2019","Guinea","Czechia","Total","Females","Number","17"
"2019","Guinea-Bissau","Czechia","Total","Total","Number","22"
"2019","Guinea-Bissau","Czechia","Total","Males","Number","19"
"2019","Guinea-Bissau","Czechia","Total","Females","Number","3"
"2019","Liberia","Czechia","Total","Total","Number","12"
"2019","Liberia","Czechia","Total","Males","Number","8"
"2019","Liberia","Czechia","Total","Females","Number","4"
"2019","Mali","Czechia","Total","Total","Number","27"
"2019","Mali","Czechia","Total","Males","Number","19"
"2019","Mali","Czechia","Total","Females","Number","8"
"2019","Mauritania","Czechia","Total","Total","Number","6"
"2019","Mauritania","Czechia","Total","Males","Number","6"
"2019","Mauritania","Czechia","Total","Females","Number","0"
"2019","Niger","Czechia","Total","Total","Number","5"
"2019","Niger","Czechia","Total","Males","Number","5"
"2019","Niger","Czechia","Total","Females","Number","0"
"2019","Nigeria","Czechia","Total","Total","Number","723"
"2019","Nigeria","Czechia","Total","Males","Number","594"
"2019","Nigeria","Czechia","Total","Females","Number","129"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","Czechia","Total","Total","Number","0"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","Czechia","Total","Males","Number","0"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","Czechia","Total","Females","Number","0"
"2019","Sierra Leone","Czechia","Total","Total","Number","23"
"2019","Sierra Leone","Czechia","Total","Males","Number","22"
"2019","Sierra Leone","Czechia","Total","Females","Number","1"
"2019","Senegal","Czechia","Total","Total","Number","72"
"2019","Senegal","Czechia","Total","Males","Number","65"
"2019","Senegal","Czechia","Total","Females","Number","7"
"2019","Togo","Czechia","Total","Total","Number","20"
"2019","Togo","Czechia","Total","Males","Number","16"
"2019","Togo","Czechia","Total","Females","Number","4"
"2019","Bermuda (UK)","Czechia","Total","Total","Number","3"
"2019","Bermuda (UK)","Czechia","Total","Males","Number","2"
"2019","Bermuda (UK)","Czechia","Total","Females","Number","1"
"2019","Canada","Czechia","Total","Total","Number","952"
"2019","Canada","Czechia","Total","Males","Number","565"
"2019","Canada","Czechia","Total","Females","Number","387"
"2019","Greenland (DK)","Czechia","Total","Total","Number","2"
"2019","Greenland (DK)","Czechia","Total","Males","Number","1"
"2019","Greenland (DK)","Czechia","Total","Females","Number","1"
"2019","Saint Pierre and Miquelon (FR)","Czechia","Total","Total","Number","0"
"2019","Saint Pierre and Miquelon (FR)","Czechia","Total","Males","Number","0"
"2019","Saint Pierre and Miquelon (FR)","Czechia","Total","Females","Number","0"
"2019","United States","Czechia","Total","Total","Number","7,606"
"2019","United States","Czechia","Total","Males","Number","4,342"
"2019","United States","Czechia","Total","Females","Number","3,264"
"2019","Belize","Czechia","Total","Total","Number","2"
"2019","Belize","Czechia","Total","Males","Number","1"
"2019","Belize","Czechia","Total","Females","Number","1"
"2019","Costa Rica","Czechia","Total","Total","Number","149"
"2019","Costa Rica","Czechia","Total","Males","Number","82"
"2019","Costa Rica","Czechia","Total","Females","Number","67"
"2019","Guatemala","Czechia","Total","Total","Number","48"
"2019","Guatemala","Czechia","Total","Males","Number","27"
"2019","Guatemala","Czechia","Total","Females","Number","21"
"2019","Honduras","Czechia","Total","Total","Number","38"
"2019","Honduras","Czechia","Total","Males","Number","17"
"2019","Honduras","Czechia","Total","Females","Number","21"
"2019","Mexico","Czechia","Total","Total","Number","833"
"2019","Mexico","Czechia","Total","Males","Number","495"
"2019","Mexico","Czechia","Total","Females","Number","338"
"2019","Nicaragua","Czechia","Total","Total","Number","22"
"2019","Nicaragua","Czechia","Total","Males","Number","12"
"2019","Nicaragua","Czechia","Total","Females","Number","10"
"2019","Panama","Czechia","Total","Total","Number","45"
"2019","Panama","Czechia","Total","Males","Number","34"
"2019","Panama","Czechia","Total","Females","Number","11"
"2019","El Salvador","Czechia","Total","Total","Number","43"
"2019","El Salvador","Czechia","Total","Males","Number","23"
"2019","El Salvador","Czechia","Total","Females","Number","20"
"2019","Antigua and Barbuda","Czechia","Total","Total","Number","0"
"2019","Antigua and Barbuda","Czechia","Total","Males","Number","0"
"2019","Antigua and Barbuda","Czechia","Total","Females","Number","0"
"2019","Anguilla (UK)","Czechia","Total","Total","Number","0"
"2019","Anguilla (UK)","Czechia","Total","Males","Number","0"
"2019","Anguilla (UK)","Czechia","Total","Females","Number","0"
"2019","Former Netherlands Antilles","Czechia","Total","Total","Number","2"
"2019","Former Netherlands Antilles","Czechia","Total","Males","Number","1"
"2019","Former Netherlands Antilles","Czechia","Total","Females","Number","1"
"2019","Aruba (NL)","Czechia","Total","Total","Number","0"
"2019","Aruba (NL)","Czechia","Total","Males","Number","0"
"2019","Aruba (NL)","Czechia","Total","Females","Number","0"
"2019","Barbados","Czechia","Total","Total","Number","2"
"2019","Barbados","Czechia","Total","Males","Number","2"
"2019","Barbados","Czechia","Total","Females","Number","0"
"2019","Saint-Barthélemy (FR)","Czechia","Total","Total","Number","0"
"2019","Saint-Barthélemy (FR)","Czechia","Total","Males","Number","0"
"2019","Saint-Barthélemy (FR)","Czechia","Total","Females","Number","0"
"2019","Bonaire, Saint Eustatius and Saba","Czechia","Total","Total","Number","0"
"2019","Bonaire, Saint Eustatius and Saba","Czechia","Total","Males","Number","0"
"2019","Bonaire, Saint Eustatius and Saba","Czechia","Total","Females","Number","0"
"2019","Bahamas","Czechia","Total","Total","Number","2"
"2019","Bahamas","Czechia","Total","Males","Number","1"
"2019","Bahamas","Czechia","Total","Females","Number","1"
"2019","Cuba","Czechia","Total","Total","Number","460"
"2019","Cuba","Czechia","Total","Males","Number","294"
"2019","Cuba","Czechia","Total","Females","Number","166"
"2019","Curaçao","Czechia","Total","Total","Number","0"
"2019","Curaçao","Czechia","Total","Males","Number","0"
"2019","Curaçao","Czechia","Total","Females","Number","0"
"2019","Dominica","Czechia","Total","Total","Number","3"
"2019","Dominica","Czechia","Total","Males","Number","3"
"2019","Dominica","Czechia","Total","Females","Number","0"
"2019","Dominican Republic","Czechia","Total","Total","Number","88"
"2019","Dominican Republic","Czechia","Total","Males","Number","48"
"2019","Dominican Republic","Czechia","Total","Females","Number","40"
"2019","Guadeloupe (NUTS 2010)","Czechia","Total","Total","Number",":"
"2019","Guadeloupe (NUTS 2010)","Czechia","Total","Males","Number",":"
"2019","Guadeloupe (NUTS 2010)","Czechia","Total","Females","Number",":"
"2019","Martinique (NUTS 2010)","Czechia","Total","Total","Number",":"
"2019","Martinique (NUTS 2010)","Czechia","Total","Males","Number",":"
"2019","Martinique (NUTS 2010)","Czechia","Total","Females","Number",":"
"2019","Grenada","Czechia","Total","Total","Number","1"
"2019","Grenada","Czechia","Total","Males","Number","1"
"2019","Grenada","Czechia","Total","Females","Number","0"
"2019","Haiti","Czechia","Total","Total","Number","11"
"2019","Haiti","Czechia","Total","Males","Number","7"
"2019","Haiti","Czechia","Total","Females","Number","4"
"2019","Jamaica","Czechia","Total","Total","Number","24"
"2019","Jamaica","Czechia","Total","Males","Number","17"
"2019","Jamaica","Czechia","Total","Females","Number","7"
"2019","Comoros","Czechia","Total","Total","Number","0"
"2019","Comoros","Czechia","Total","Males","Number","0"
"2019","Comoros","Czechia","Total","Females","Number","0"
"2019","Saint Kitts and Nevis","Czechia","Total","Total","Number","0"
"2019","Saint Kitts and Nevis","Czechia","Total","Males","Number","0"
"2019","Saint Kitts and Nevis","Czechia","Total","Females","Number","0"
"2019","Cayman Islands (UK)","Czechia","Total","Total","Number","1"
"2019","Cayman Islands (UK)","Czechia","Total","Males","Number","1"
"2019","Cayman Islands (UK)","Czechia","Total","Females","Number","0"
"2019","Saint Lucia","Czechia","Total","Total","Number","5"
"2019","Saint Lucia","Czechia","Total","Males","Number","3"
"2019","Saint Lucia","Czechia","Total","Females","Number","2"
"2019","Saint Martin (FR)","Czechia","Total","Total","Number",":"
"2019","Saint Martin (FR)","Czechia","Total","Males","Number",":"
"2019","Saint Martin (FR)","Czechia","Total","Females","Number",":"
"2019","Montserrat (UK)","Czechia","Total","Total","Number","0"
"2019","Montserrat (UK)","Czechia","Total","Males","Number","0"
"2019","Montserrat (UK)","Czechia","Total","Females","Number","0"
"2019","Puerto Rico (US)","Czechia","Total","Total","Number",":"
"2019","Puerto Rico (US)","Czechia","Total","Males","Number",":"
"2019","Puerto Rico (US)","Czechia","Total","Females","Number",":"
"2019","Sint Maarten","Czechia","Total","Total","Number","0"
"2019","Sint Maarten","Czechia","Total","Males","Number","0"
"2019","Sint Maarten","Czechia","Total","Females","Number","0"
"2019","Turks and Caicos Islands (UK)","Czechia","Total","Total","Number","0"
"2019","Turks and Caicos Islands (UK)","Czechia","Total","Males","Number","0"
"2019","Turks and Caicos Islands (UK)","Czechia","Total","Females","Number","0"
"2019","Trinidad and Tobago","Czechia","Total","Total","Number","13"
"2019","Trinidad and Tobago","Czechia","Total","Males","Number","7"
"2019","Trinidad and Tobago","Czechia","Total","Females","Number","6"
"2019","Saint Vincent and the Grenadines","Czechia","Total","Total","Number","1"
"2019","Saint Vincent and the Grenadines","Czechia","Total","Males","Number","1"
"2019","Saint Vincent and the Grenadines","Czechia","Total","Females","Number","0"
"2019","British Virgin Islands (UK)","Czechia","Total","Total","Number","0"
"2019","British Virgin Islands (UK)","Czechia","Total","Males","Number","0"
"2019","British Virgin Islands (UK)","Czechia","Total","Females","Number","0"
"2019","US Virgin Islands (US)","Czechia","Total","Total","Number",":"
"2019","US Virgin Islands (US)","Czechia","Total","Males","Number",":"
"2019","US Virgin Islands (US)","Czechia","Total","Females","Number",":"
"2019","Argentina","Czechia","Total","Total","Number","344"
"2019","Argentina","Czechia","Total","Males","Number","219"
