"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Luxembourg","United Kingdom","Total","Males","Number","1,705"
"2019","Luxembourg","United Kingdom","Total","Females","Number","1,648"
"2019","Hungary","United Kingdom","Total","Total","Number","83,609"
"2019","Hungary","United Kingdom","Total","Males","Number","40,673"
"2019","Hungary","United Kingdom","Total","Females","Number","42,936"
"2019","Malta","United Kingdom","Total","Total","Number","29,938"
"2019","Malta","United Kingdom","Total","Males","Number","15,295"
"2019","Malta","United Kingdom","Total","Females","Number","14,643"
"2019","Netherlands","United Kingdom","Total","Total","Number","82,303"
"2019","Netherlands","United Kingdom","Total","Males","Number","34,448"
"2019","Netherlands","United Kingdom","Total","Females","Number","47,855"
"2019","Austria","United Kingdom","Total","Total","Number","21,405"
"2019","Austria","United Kingdom","Total","Males","Number","9,638"
"2019","Austria","United Kingdom","Total","Females","Number","11,767"
"2019","Poland","United Kingdom","Total","Total","Number","845,007"
"2019","Poland","United Kingdom","Total","Males","Number","400,992"
"2019","Poland","United Kingdom","Total","Females","Number","444,015"
"2019","Portugal","United Kingdom","Total","Total","Number","143,533"
"2019","Portugal","United Kingdom","Total","Males","Number","74,879"
"2019","Portugal","United Kingdom","Total","Females","Number","68,654"
"2019","Romania","United Kingdom","Total","Total","Number","398,052"
"2019","Romania","United Kingdom","Total","Males","Number","210,249"
"2019","Romania","United Kingdom","Total","Females","Number","187,803"
"2019","Slovenia","United Kingdom","Total","Total","Number","3,712"
"2019","Slovenia","United Kingdom","Total","Males","Number","1,368"
"2019","Slovenia","United Kingdom","Total","Females","Number","2,344"
"2019","Slovakia","United Kingdom","Total","Total","Number","73,032"
"2019","Slovakia","United Kingdom","Total","Males","Number","34,360"
"2019","Slovakia","United Kingdom","Total","Females","Number","38,672"
"2019","Finland","United Kingdom","Total","Total","Number","21,238"
"2019","Finland","United Kingdom","Total","Males","Number","7,785"
"2019","Finland","United Kingdom","Total","Females","Number","13,453"
"2019","Sweden","United Kingdom","Total","Total","Number","36,232"
"2019","Sweden","United Kingdom","Total","Males","Number","13,327"
"2019","Sweden","United Kingdom","Total","Females","Number","22,905"
"2019","United Kingdom","United Kingdom","Total","Total","Number",":"
"2019","United Kingdom","United Kingdom","Total","Males","Number",":"
"2019","United Kingdom","United Kingdom","Total","Females","Number",":"
"2019","Iceland","United Kingdom","Total","Total","Number",":"
"2019","Iceland","United Kingdom","Total","Males","Number",":"
"2019","Iceland","United Kingdom","Total","Females","Number",":"
"2019","Liechtenstein","United Kingdom","Total","Total","Number",":"
"2019","Liechtenstein","United Kingdom","Total","Males","Number",":"
"2019","Liechtenstein","United Kingdom","Total","Females","Number",":"
"2019","Norway","United Kingdom","Total","Total","Number",":"
"2019","Norway","United Kingdom","Total","Males","Number",":"
"2019","Norway","United Kingdom","Total","Females","Number",":"
"2019","Switzerland","United Kingdom","Total","Total","Number",":"
"2019","Switzerland","United Kingdom","Total","Males","Number",":"
"2019","Switzerland","United Kingdom","Total","Females","Number",":"
"2019","North Macedonia","United Kingdom","Total","Total","Number",":"
"2019","North Macedonia","United Kingdom","Total","Males","Number",":"
"2019","North Macedonia","United Kingdom","Total","Females","Number",":"
"2019","Turkey","United Kingdom","Total","Total","Number",":"
"2019","Turkey","United Kingdom","Total","Males","Number",":"
"2019","Turkey","United Kingdom","Total","Females","Number",":"
"2019","Andorra","United Kingdom","Total","Total","Number",":"
"2019","Andorra","United Kingdom","Total","Males","Number",":"
"2019","Andorra","United Kingdom","Total","Females","Number",":"
"2019","Albania","United Kingdom","Total","Total","Number",":"
"2019","Albania","United Kingdom","Total","Males","Number",":"
"2019","Albania","United Kingdom","Total","Females","Number",":"
"2019","Bosnia and Herzegovina","United Kingdom","Total","Total","Number",":"
"2019","Bosnia and Herzegovina","United Kingdom","Total","Males","Number",":"
"2019","Bosnia and Herzegovina","United Kingdom","Total","Females","Number",":"
"2019","Belarus","United Kingdom","Total","Total","Number",":"
"2019","Belarus","United Kingdom","Total","Males","Number",":"
"2019","Belarus","United Kingdom","Total","Females","Number",":"
"2019","Faroes (DK)","United Kingdom","Total","Total","Number",":"
"2019","Faroes (DK)","United Kingdom","Total","Males","Number",":"
"2019","Faroes (DK)","United Kingdom","Total","Females","Number",":"
"2019","Guernsey","United Kingdom","Total","Total","Number",":"
"2019","Guernsey","United Kingdom","Total","Males","Number",":"
"2019","Guernsey","United Kingdom","Total","Females","Number",":"
"2019","Gibraltar (UK)","United Kingdom","Total","Total","Number",":"
"2019","Gibraltar (UK)","United Kingdom","Total","Males","Number",":"
"2019","Gibraltar (UK)","United Kingdom","Total","Females","Number",":"
"2019","Isle of Man","United Kingdom","Total","Total","Number",":"
"2019","Isle of Man","United Kingdom","Total","Males","Number",":"
"2019","Isle of Man","United Kingdom","Total","Females","Number",":"
"2019","Jersey","United Kingdom","Total","Total","Number",":"
"2019","Jersey","United Kingdom","Total","Males","Number",":"
"2019","Jersey","United Kingdom","Total","Females","Number",":"
"2019","Monaco","United Kingdom","Total","Total","Number",":"
"2019","Monaco","United Kingdom","Total","Males","Number",":"
"2019","Monaco","United Kingdom","Total","Females","Number",":"
"2019","Moldova","United Kingdom","Total","Total","Number",":"
"2019","Moldova","United Kingdom","Total","Males","Number",":"
"2019","Moldova","United Kingdom","Total","Females","Number",":"
"2019","Montenegro","United Kingdom","Total","Total","Number",":"
"2019","Montenegro","United Kingdom","Total","Males","Number",":"
"2019","Montenegro","United Kingdom","Total","Females","Number",":"
"2019","Serbia","United Kingdom","Total","Total","Number",":"
"2019","Serbia","United Kingdom","Total","Males","Number",":"
"2019","Serbia","United Kingdom","Total","Females","Number",":"
"2019","Russia","United Kingdom","Total","Total","Number",":"
"2019","Russia","United Kingdom","Total","Males","Number",":"
"2019","Russia","United Kingdom","Total","Females","Number",":"
"2019","Svalbard and Jan Mayen (NO)","United Kingdom","Total","Total","Number",":"
"2019","Svalbard and Jan Mayen (NO)","United Kingdom","Total","Males","Number",":"
"2019","Svalbard and Jan Mayen (NO)","United Kingdom","Total","Females","Number",":"
"2019","San Marino","United Kingdom","Total","Total","Number",":"
"2019","San Marino","United Kingdom","Total","Males","Number",":"
"2019","San Marino","United Kingdom","Total","Females","Number",":"
"2019","Ukraine","United Kingdom","Total","Total","Number",":"
"2019","Ukraine","United Kingdom","Total","Males","Number",":"
"2019","Ukraine","United Kingdom","Total","Females","Number",":"
"2019","Vatican City State","United Kingdom","Total","Total","Number",":"
"2019","Vatican City State","United Kingdom","Total","Males","Number",":"
"2019","Vatican City State","United Kingdom","Total","Females","Number",":"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","United Kingdom","Total","Total","Number",":"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","United Kingdom","Total","Males","Number",":"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","United Kingdom","Total","Females","Number",":"
"2019","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","United Kingdom","Total","Total","Number",":"
"2019","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","United Kingdom","Total","Males","Number",":"
"2019","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","United Kingdom","Total","Females","Number",":"
"2019","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","United Kingdom","Total","Total","Number","0"
"2019","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","United Kingdom","Total","Males","Number","0"
"2019","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","United Kingdom","Total","Females","Number","0"
"2019","Former Soviet Union (before 1991) / Total components of the former Soviet Union","United Kingdom","Total","Total","Number",":"
"2019","Former Soviet Union (before 1991) / Total components of the former Soviet Union","United Kingdom","Total","Males","Number",":"
"2019","Former Soviet Union (before 1991) / Total components of the former Soviet Union","United Kingdom","Total","Females","Number",":"
"2019","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","United Kingdom","Total","Total","Number",":"
"2019","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","United Kingdom","Total","Males","Number",":"
"2019","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","United Kingdom","Total","Females","Number",":"
"2019","Burundi","United Kingdom","Total","Total","Number",":"
"2019","Burundi","United Kingdom","Total","Males","Number",":"
"2019","Burundi","United Kingdom","Total","Females","Number",":"
"2019","Djibouti","United Kingdom","Total","Total","Number",":"
"2019","Djibouti","United Kingdom","Total","Males","Number",":"
"2019","Djibouti","United Kingdom","Total","Females","Number",":"
"2019","Eritrea","United Kingdom","Total","Total","Number",":"
"2019","Eritrea","United Kingdom","Total","Males","Number",":"
"2019","Eritrea","United Kingdom","Total","Females","Number",":"
"2019","Ethiopia","United Kingdom","Total","Total","Number",":"
"2019","Ethiopia","United Kingdom","Total","Males","Number",":"
"2019","Ethiopia","United Kingdom","Total","Females","Number",":"
"2019","Réunion (NUTS 2010)","United Kingdom","Total","Total","Number",":"
"2019","Réunion (NUTS 2010)","United Kingdom","Total","Males","Number",":"
"2019","Réunion (NUTS 2010)","United Kingdom","Total","Females","Number",":"
"2019","Kenya","United Kingdom","Total","Total","Number",":"
"2019","Kenya","United Kingdom","Total","Males","Number",":"
"2019","Kenya","United Kingdom","Total","Females","Number",":"
"2019","Madagascar","United Kingdom","Total","Total","Number",":"
"2019","Madagascar","United Kingdom","Total","Males","Number",":"
"2019","Madagascar","United Kingdom","Total","Females","Number",":"
"2019","Mauritius","United Kingdom","Total","Total","Number",":"
"2019","Mauritius","United Kingdom","Total","Males","Number",":"
"2019","Mauritius","United Kingdom","Total","Females","Number",":"
"2019","Malawi","United Kingdom","Total","Total","Number",":"
"2019","Malawi","United Kingdom","Total","Males","Number",":"
"2019","Malawi","United Kingdom","Total","Females","Number",":"
"2019","Mozambique","United Kingdom","Total","Total","Number",":"
"2019","Mozambique","United Kingdom","Total","Males","Number",":"
"2019","Mozambique","United Kingdom","Total","Females","Number",":"
"2019","Rwanda","United Kingdom","Total","Total","Number",":"
"2019","Rwanda","United Kingdom","Total","Males","Number",":"
"2019","Rwanda","United Kingdom","Total","Females","Number",":"
"2019","Seychelles","United Kingdom","Total","Total","Number",":"
"2019","Seychelles","United Kingdom","Total","Males","Number",":"
"2019","Seychelles","United Kingdom","Total","Females","Number",":"
"2019","Somalia","United Kingdom","Total","Total","Number",":"
"2019","Somalia","United Kingdom","Total","Males","Number",":"
"2019","Somalia","United Kingdom","Total","Females","Number",":"
"2019","Tanzania","United Kingdom","Total","Total","Number",":"
"2019","Tanzania","United Kingdom","Total","Males","Number",":"
"2019","Tanzania","United Kingdom","Total","Females","Number",":"
"2019","Uganda","United Kingdom","Total","Total","Number",":"
"2019","Uganda","United Kingdom","Total","Males","Number",":"
"2019","Uganda","United Kingdom","Total","Females","Number",":"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","United Kingdom","Total","Total","Number",":"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","United Kingdom","Total","Males","Number",":"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","United Kingdom","Total","Females","Number",":"
"2019","Zambia","United Kingdom","Total","Total","Number",":"
"2019","Zambia","United Kingdom","Total","Males","Number",":"
"2019","Zambia","United Kingdom","Total","Females","Number",":"
"2019","Zimbabwe","United Kingdom","Total","Total","Number",":"
"2019","Zimbabwe","United Kingdom","Total","Males","Number",":"
"2019","Zimbabwe","United Kingdom","Total","Females","Number",":"
"2019","Algeria","United Kingdom","Total","Total","Number",":"
"2019","Algeria","United Kingdom","Total","Males","Number",":"
"2019","Algeria","United Kingdom","Total","Females","Number",":"
"2019","Egypt","United Kingdom","Total","Total","Number",":"
"2019","Egypt","United Kingdom","Total","Males","Number",":"
"2019","Egypt","United Kingdom","Total","Females","Number",":"
"2019","Western Sahara","United Kingdom","Total","Total","Number",":"
"2019","Western Sahara","United Kingdom","Total","Males","Number",":"
"2019","Western Sahara","United Kingdom","Total","Females","Number",":"
