"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Albania","Switzerland","Total","Total","Number","4,304"
"2019","Albania","Switzerland","Total","Males","Number","2,045"
"2019","Albania","Switzerland","Total","Females","Number","2,259"
"2019","Bosnia and Herzegovina","Switzerland","Total","Total","Number","57,411"
"2019","Bosnia and Herzegovina","Switzerland","Total","Males","Number","27,322"
"2019","Bosnia and Herzegovina","Switzerland","Total","Females","Number","30,089"
"2019","Belarus","Switzerland","Total","Total","Number","1,655"
"2019","Belarus","Switzerland","Total","Males","Number","425"
"2019","Belarus","Switzerland","Total","Females","Number","1,230"
"2019","Faroes (DK)","Switzerland","Total","Total","Number","0"
"2019","Faroes (DK)","Switzerland","Total","Males","Number","0"
"2019","Faroes (DK)","Switzerland","Total","Females","Number","0"
"2019","Guernsey","Switzerland","Total","Total","Number","0"
"2019","Guernsey","Switzerland","Total","Males","Number","0"
"2019","Guernsey","Switzerland","Total","Females","Number","0"
"2019","Gibraltar (UK)","Switzerland","Total","Total","Number","0"
"2019","Gibraltar (UK)","Switzerland","Total","Males","Number","0"
"2019","Gibraltar (UK)","Switzerland","Total","Females","Number","0"
"2019","Isle of Man","Switzerland","Total","Total","Number","0"
"2019","Isle of Man","Switzerland","Total","Males","Number","0"
"2019","Isle of Man","Switzerland","Total","Females","Number","0"
"2019","Jersey","Switzerland","Total","Total","Number","0"
"2019","Jersey","Switzerland","Total","Males","Number","0"
"2019","Jersey","Switzerland","Total","Females","Number","0"
"2019","Monaco","Switzerland","Total","Total","Number","329"
"2019","Monaco","Switzerland","Total","Males","Number","144"
"2019","Monaco","Switzerland","Total","Females","Number","185"
"2019","Moldova","Switzerland","Total","Total","Number","2,676"
"2019","Moldova","Switzerland","Total","Males","Number","936"
"2019","Moldova","Switzerland","Total","Females","Number","1,740"
"2019","Montenegro","Switzerland","Total","Total","Number","2,919"
"2019","Montenegro","Switzerland","Total","Males","Number","1,381"
"2019","Montenegro","Switzerland","Total","Females","Number","1,538"
"2019","Serbia","Switzerland","Total","Total","Number","65,902"
"2019","Serbia","Switzerland","Total","Males","Number","32,136"
"2019","Serbia","Switzerland","Total","Females","Number","33,766"
"2019","Russia","Switzerland","Total","Total","Number","24,609"
"2019","Russia","Switzerland","Total","Males","Number","8,276"
"2019","Russia","Switzerland","Total","Females","Number","16,333"
"2019","Svalbard and Jan Mayen (NO)","Switzerland","Total","Total","Number",":"
"2019","Svalbard and Jan Mayen (NO)","Switzerland","Total","Males","Number",":"
"2019","Svalbard and Jan Mayen (NO)","Switzerland","Total","Females","Number",":"
"2019","San Marino","Switzerland","Total","Total","Number","27"
"2019","San Marino","Switzerland","Total","Males","Number","16"
"2019","San Marino","Switzerland","Total","Females","Number","11"
"2019","Ukraine","Switzerland","Total","Total","Number","10,582"
"2019","Ukraine","Switzerland","Total","Males","Number","2,678"
"2019","Ukraine","Switzerland","Total","Females","Number","7,904"
"2019","Vatican City State","Switzerland","Total","Total","Number","7"
"2019","Vatican City State","Switzerland","Total","Males","Number","6"
"2019","Vatican City State","Switzerland","Total","Females","Number","1"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Switzerland","Total","Total","Number","92,764"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Switzerland","Total","Males","Number","48,739"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Switzerland","Total","Females","Number","44,025"
"2019","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Switzerland","Total","Total","Number","0"
"2019","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Switzerland","Total","Males","Number","0"
"2019","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Switzerland","Total","Females","Number","0"
"2019","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Switzerland","Total","Total","Number","0"
"2019","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Switzerland","Total","Males","Number","0"
"2019","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Switzerland","Total","Females","Number","0"
"2019","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Switzerland","Total","Total","Number","0"
"2019","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Switzerland","Total","Males","Number","0"
"2019","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Switzerland","Total","Females","Number","0"
"2019","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Switzerland","Total","Total","Number","0"
"2019","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Switzerland","Total","Males","Number","0"
"2019","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Switzerland","Total","Females","Number","0"
"2019","Burundi","Switzerland","Total","Total","Number","667"
"2019","Burundi","Switzerland","Total","Males","Number","285"
"2019","Burundi","Switzerland","Total","Females","Number","382"
"2019","Djibouti","Switzerland","Total","Total","Number","124"
"2019","Djibouti","Switzerland","Total","Males","Number","61"
"2019","Djibouti","Switzerland","Total","Females","Number","63"
"2019","Eritrea","Switzerland","Total","Total","Number","26,980"
"2019","Eritrea","Switzerland","Total","Males","Number","15,765"
"2019","Eritrea","Switzerland","Total","Females","Number","11,215"
"2019","Ethiopia","Switzerland","Total","Total","Number","8,109"
"2019","Ethiopia","Switzerland","Total","Males","Number","3,898"
"2019","Ethiopia","Switzerland","Total","Females","Number","4,211"
"2019","Réunion (NUTS 2010)","Switzerland","Total","Total","Number",":"
"2019","Réunion (NUTS 2010)","Switzerland","Total","Males","Number",":"
"2019","Réunion (NUTS 2010)","Switzerland","Total","Females","Number",":"
"2019","Kenya","Switzerland","Total","Total","Number","3,783"
"2019","Kenya","Switzerland","Total","Males","Number","1,478"
"2019","Kenya","Switzerland","Total","Females","Number","2,305"
"2019","Madagascar","Switzerland","Total","Total","Number","1,982"
"2019","Madagascar","Switzerland","Total","Males","Number","710"
"2019","Madagascar","Switzerland","Total","Females","Number","1,272"
"2019","Mauritius","Switzerland","Total","Total","Number","2,869"
"2019","Mauritius","Switzerland","Total","Males","Number","850"
"2019","Mauritius","Switzerland","Total","Females","Number","2,019"
"2019","Malawi","Switzerland","Total","Total","Number","169"
"2019","Malawi","Switzerland","Total","Males","Number","87"
"2019","Malawi","Switzerland","Total","Females","Number","82"
"2019","Mozambique","Switzerland","Total","Total","Number","1,423"
"2019","Mozambique","Switzerland","Total","Males","Number","688"
"2019","Mozambique","Switzerland","Total","Females","Number","735"
"2019","Rwanda","Switzerland","Total","Total","Number","1,103"
"2019","Rwanda","Switzerland","Total","Males","Number","479"
"2019","Rwanda","Switzerland","Total","Females","Number","624"
"2019","Seychelles","Switzerland","Total","Total","Number","234"
"2019","Seychelles","Switzerland","Total","Males","Number","72"
"2019","Seychelles","Switzerland","Total","Females","Number","162"
"2019","Somalia","Switzerland","Total","Total","Number","7,545"
"2019","Somalia","Switzerland","Total","Males","Number","4,431"
"2019","Somalia","Switzerland","Total","Females","Number","3,114"
"2019","Tanzania","Switzerland","Total","Total","Number","894"
"2019","Tanzania","Switzerland","Total","Males","Number","399"
"2019","Tanzania","Switzerland","Total","Females","Number","495"
"2019","Uganda","Switzerland","Total","Total","Number","850"
"2019","Uganda","Switzerland","Total","Males","Number","355"
"2019","Uganda","Switzerland","Total","Females","Number","495"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","Switzerland","Total","Total","Number",":"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","Switzerland","Total","Males","Number",":"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","Switzerland","Total","Females","Number",":"
"2019","Zambia","Switzerland","Total","Total","Number","422"
"2019","Zambia","Switzerland","Total","Males","Number","180"
"2019","Zambia","Switzerland","Total","Females","Number","242"
"2019","Zimbabwe","Switzerland","Total","Total","Number","1,023"
"2019","Zimbabwe","Switzerland","Total","Males","Number","483"
"2019","Zimbabwe","Switzerland","Total","Females","Number","540"
"2019","Algeria","Switzerland","Total","Total","Number","10,090"
"2019","Algeria","Switzerland","Total","Males","Number","5,756"
"2019","Algeria","Switzerland","Total","Females","Number","4,334"
"2019","Egypt","Switzerland","Total","Total","Number","6,643"
"2019","Egypt","Switzerland","Total","Males","Number","4,270"
"2019","Egypt","Switzerland","Total","Females","Number","2,373"
"2019","Western Sahara","Switzerland","Total","Total","Number","12"
"2019","Western Sahara","Switzerland","Total","Males","Number","11"
"2019","Western Sahara","Switzerland","Total","Females","Number","1"
"2019","Libya","Switzerland","Total","Total","Number","1,386"
"2019","Libya","Switzerland","Total","Males","Number","800"
"2019","Libya","Switzerland","Total","Females","Number","586"
"2019","Morocco","Switzerland","Total","Total","Number","18,827"
"2019","Morocco","Switzerland","Total","Males","Number","8,153"
"2019","Morocco","Switzerland","Total","Females","Number","10,674"
"2019","Sudan","Switzerland","Total","Total","Number","2,403"
"2019","Sudan","Switzerland","Total","Males","Number","1,335"
"2019","Sudan","Switzerland","Total","Females","Number","1,068"
"2019","South Sudan","Switzerland","Total","Total","Number","33"
"2019","South Sudan","Switzerland","Total","Males","Number","24"
"2019","South Sudan","Switzerland","Total","Females","Number","9"
"2019","Tunisia","Switzerland","Total","Total","Number","12,573"
"2019","Tunisia","Switzerland","Total","Males","Number","7,962"
"2019","Tunisia","Switzerland","Total","Females","Number","4,611"
