"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Serbia","Romania","Total","Males","Number","1,432"
"2019","Serbia","Romania","Total","Females","Number","1,106"
"2019","Russia","Romania","Total","Total","Number","8,332"
"2019","Russia","Romania","Total","Males","Number","3,303"
"2019","Russia","Romania","Total","Females","Number","5,029"
"2019","Svalbard and Jan Mayen (NO)","Romania","Total","Total","Number",":"
"2019","Svalbard and Jan Mayen (NO)","Romania","Total","Males","Number",":"
"2019","Svalbard and Jan Mayen (NO)","Romania","Total","Females","Number",":"
"2019","San Marino","Romania","Total","Total","Number","8"
"2019","San Marino","Romania","Total","Males","Number","2"
"2019","San Marino","Romania","Total","Females","Number","6"
"2019","Ukraine","Romania","Total","Total","Number","37,600"
"2019","Ukraine","Romania","Total","Males","Number","22,268"
"2019","Ukraine","Romania","Total","Females","Number","15,332"
"2019","Vatican City State","Romania","Total","Total","Number","0"
"2019","Vatican City State","Romania","Total","Males","Number","0"
"2019","Vatican City State","Romania","Total","Females","Number","0"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Romania","Total","Total","Number","109"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Romania","Total","Males","Number","103"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Romania","Total","Females","Number","6"
"2019","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Romania","Total","Total","Number","8"
"2019","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Romania","Total","Males","Number","4"
"2019","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Romania","Total","Females","Number","4"
"2019","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Romania","Total","Total","Number","0"
"2019","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Romania","Total","Males","Number","0"
"2019","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Romania","Total","Females","Number","0"
"2019","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Romania","Total","Total","Number","0"
"2019","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Romania","Total","Males","Number","0"
"2019","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Romania","Total","Females","Number","0"
"2019","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Romania","Total","Total","Number","47"
"2019","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Romania","Total","Males","Number","30"
"2019","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Romania","Total","Females","Number","17"
"2019","Burundi","Romania","Total","Total","Number","9"
"2019","Burundi","Romania","Total","Males","Number","7"
"2019","Burundi","Romania","Total","Females","Number","2"
"2019","Djibouti","Romania","Total","Total","Number","9"
"2019","Djibouti","Romania","Total","Males","Number","9"
"2019","Djibouti","Romania","Total","Females","Number","0"
"2019","Eritrea","Romania","Total","Total","Number","46"
"2019","Eritrea","Romania","Total","Males","Number","42"
"2019","Eritrea","Romania","Total","Females","Number","4"
"2019","Ethiopia","Romania","Total","Total","Number","69"
"2019","Ethiopia","Romania","Total","Males","Number","30"
"2019","Ethiopia","Romania","Total","Females","Number","39"
"2019","Réunion (NUTS 2010)","Romania","Total","Total","Number",":"
"2019","Réunion (NUTS 2010)","Romania","Total","Males","Number",":"
"2019","Réunion (NUTS 2010)","Romania","Total","Females","Number",":"
"2019","Kenya","Romania","Total","Total","Number","49"
"2019","Kenya","Romania","Total","Males","Number","21"
"2019","Kenya","Romania","Total","Females","Number","28"
"2019","Madagascar","Romania","Total","Total","Number","21"
"2019","Madagascar","Romania","Total","Males","Number","7"
"2019","Madagascar","Romania","Total","Females","Number","14"
"2019","Mauritius","Romania","Total","Total","Number","15"
"2019","Mauritius","Romania","Total","Males","Number","6"
"2019","Mauritius","Romania","Total","Females","Number","9"
"2019","Malawi","Romania","Total","Total","Number","7"
"2019","Malawi","Romania","Total","Males","Number","4"
"2019","Malawi","Romania","Total","Females","Number","3"
"2019","Mozambique","Romania","Total","Total","Number","17"
"2019","Mozambique","Romania","Total","Males","Number","10"
"2019","Mozambique","Romania","Total","Females","Number","7"
"2019","Rwanda","Romania","Total","Total","Number","17"
"2019","Rwanda","Romania","Total","Males","Number","14"
"2019","Rwanda","Romania","Total","Females","Number","3"
"2019","Seychelles","Romania","Total","Total","Number","1"
"2019","Seychelles","Romania","Total","Males","Number","1"
"2019","Seychelles","Romania","Total","Females","Number","0"
"2019","Somalia","Romania","Total","Total","Number","78"
"2019","Somalia","Romania","Total","Males","Number","56"
"2019","Somalia","Romania","Total","Females","Number","22"
"2019","Tanzania","Romania","Total","Total","Number","23"
"2019","Tanzania","Romania","Total","Males","Number","10"
"2019","Tanzania","Romania","Total","Females","Number","13"
"2019","Uganda","Romania","Total","Total","Number","21"
"2019","Uganda","Romania","Total","Males","Number","8"
"2019","Uganda","Romania","Total","Females","Number","13"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","Romania","Total","Total","Number",":"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","Romania","Total","Males","Number",":"
"2019","Mayotte (FR - part of EU as of 01.01.2014)","Romania","Total","Females","Number",":"
"2019","Zambia","Romania","Total","Total","Number","92"
"2019","Zambia","Romania","Total","Males","Number","46"
"2019","Zambia","Romania","Total","Females","Number","46"
"2019","Zimbabwe","Romania","Total","Total","Number","16"
"2019","Zimbabwe","Romania","Total","Males","Number","6"
"2019","Zimbabwe","Romania","Total","Females","Number","10"
"2019","Algeria","Romania","Total","Total","Number","481"
"2019","Algeria","Romania","Total","Males","Number","284"
"2019","Algeria","Romania","Total","Females","Number","197"
"2019","Egypt","Romania","Total","Total","Number","514"
"2019","Egypt","Romania","Total","Males","Number","364"
"2019","Egypt","Romania","Total","Females","Number","150"
"2019","Western Sahara","Romania","Total","Total","Number","1"
"2019","Western Sahara","Romania","Total","Males","Number","0"
"2019","Western Sahara","Romania","Total","Females","Number","1"
"2019","Libya","Romania","Total","Total","Number","120"
"2019","Libya","Romania","Total","Males","Number","75"
"2019","Libya","Romania","Total","Females","Number","45"
"2019","Morocco","Romania","Total","Total","Number","1,098"
"2019","Morocco","Romania","Total","Males","Number","687"
"2019","Morocco","Romania","Total","Females","Number","411"
"2019","Sudan","Romania","Total","Total","Number","15"
"2019","Sudan","Romania","Total","Males","Number","7"
"2019","Sudan","Romania","Total","Females","Number","8"
"2019","South Sudan","Romania","Total","Total","Number","0"
"2019","South Sudan","Romania","Total","Males","Number","0"
